"m","value"
94,-1.28257352873416
94,-1.28679554408951
94,-1.32526612730029
94,-1.30811063138289
94,-1.27612881626873
94,-1.30372033385363
94,-1.26442213738577
94,-1.32511347036525
94,-1.30625381547074
95,-1.36266763870118
95,-1.3009545139353
95,-1.32087030838185
95,-1.28400550861584
95,-1.29883548684472
95,-1.35145808765374
95,-1.28036914530456
95,-1.35910444599756
95,-1.26799285729168
95,-1.26721362551383
95,-1.27700230835604
95,-1.27725105984695
95,-1.28804222772438
95,-1.26848141732922
95,-1.27348707230525
95,-1.2868050236414
95,-1.27503782826797
95,-1.27970465369944
95,-1.29047636488701
95,-1.29537027301766
95,-1.29442779564601
95,-1.3175592301102
95,-1.28156417757169
95,-1.29654878240906
95,-1.29505556241829
95,-1.28249823142634
95,-1.29028213846565
95,-1.46042263876214
95,-1.32304821782974
95,-1.28872799170442
95,-1.28040166447958
95,-1.30136642112165
95,-1.28964136043506
95,-1.27231907955527
95,-1.394256475086
95,-1.33471793871397
95,-1.3077014451476
95,-1.33535360097381
95,-1.26310078895723
95,-1.30703793355722
95,-1.29391745751787
95,-1.30464301897208
95,-1.28489648873082
95,-1.29808659902959
95,-1.28907186966187
95,-1.29302742330439
95,-1.36220594683687
95,-1.28478679828535
95,-1.29731836374712
96,-1.28185620448892
96,-1.27272562769571
96,-1.34486973543724
96,-1.29899875726279
96,-1.28576878897708
96,-1.2916703901324
96,-1.26880886974815
96,-1.27576428152267
96,-1.27550247443329
96,-1.32646074133917
96,-1.27142228887785
96,-1.33068324364332
96,-1.31967100368202
96,-1.29025947722609
96,-1.2734904589675
96,-1.30454035664668
96,-1.2860524815532
96,-1.32862207967266
96,-1.26148505343504
96,-1.3117092080958
96,-1.39595614008652
96,-1.3625449117807
96,-1.28265040500705
96,-1.30151621891624
96,-1.2721913934509
96,-1.4043313619059
96,-1.28106058175712
96,-1.28768137690415
96,-1.28469041218748
96,-1.35240713676365
96,-1.29545888541387
96,-1.27022712241811
96,-1.26876009749498
96,-1.37632487330966
96,-1.31985461634064
96,-1.30810920414303
96,-1.3143186884422
96,-1.28974138423301
96,-1.41127862077507
96,-1.45288864809144
96,-1.30623552176903
96,-1.28773135781085
96,-1.31994442718704
96,-1.28391551911522
96,-1.29267846267961
96,-1.3210719477468
96,-1.26935902769835
96,-1.30989428711237
96,-1.37075071475463
97,-1.26566945674171
97,-1.33595688544291
97,-1.3274450091634
97,-1.2737826547072
97,-1.3230336699796
97,-1.27464739009239
97,-1.28671126897694
97,-1.28116257335258
97,-1.33156130413722
97,-1.33272944055643
97,-1.27221751583493
97,-1.30302411172481
97,-1.27842152907209
97,-1.29346466151199
97,-1.3047998143963
97,-1.294788000175
97,-1.31844062293411
97,-1.30255544921264
97,-1.29122365170946
97,-1.27433902283737
97,-1.33998583167604
97,-1.34712623929889
97,-1.37705868187231
97,-1.28770836235261
97,-1.27252013157132
97,-1.26527727558691
97,-1.32706789651623
97,-1.29218040610598
97,-1.31505848811544
97,-1.26392550616348
97,-1.28546225099428
97,-1.29649935699983
97,-1.26968647630987
97,-1.29021602878107
97,-1.32240558352445
97,-1.32941995288223
97,-1.35472332385311
97,-1.26972394976837
97,-1.29946178027149
97,-1.26615322818514
97,-1.35743130097262
97,-1.32015467707759
97,-1.27144711394087
97,-1.32191374047289
97,-1.31451487456144
97,-1.26723189096145
97,-1.28021772153885
97,-1.28048845293964
97,-1.26146828332523
98,-1.28901178872969
98,-1.29504691392451
98,-1.30569617802128
98,-1.29223305067246
98,-1.2725192367361
98,-1.28056960920658
98,-1.26997204177735
98,-1.30152308802374
98,-1.42666907203838
98,-1.28799954427327
98,-1.35358672621298
98,-1.3878415801597
98,-1.27388810164281
98,-1.37051941784164
98,-1.29603400966692
98,-1.35135279086821
98,-1.29024340244491
98,-1.29494135735138
98,-1.32036788772041
98,-1.4252497850737
98,-1.33436908275845
98,-1.34150332463872
98,-1.27297542934618
98,-1.29011842919461
98,-1.30424366173802
98,-1.27569154589325
98,-1.32697125207106
98,-1.28361969742927
98,-1.31258263856825
98,-1.38284969172592
98,-1.26827353772622
98,-1.29509180480676
98,-1.3178762274247
98,-1.28195804058918
98,-1.28095172059884
98,-1.34556578915591
98,-1.28084608817061
98,-1.26434709999691
98,-1.29381549251484
98,-1.28013329113287
98,-1.28900297694887
98,-1.27086709168849
98,-1.27850108486084
98,-1.31428055761365
98,-1.27142048740728
98,-1.27778749751511
98,-1.30893446299575
98,-1.26724764076376
99,-1.2720415010995
99,-1.28345541479162
99,-1.35067682592476
99,-1.28052448508996
99,-1.28466005024895
99,-1.27191095249351
99,-1.27859727955018
99,-1.31466671975716
99,-1.27505189730373
99,-1.30035483249074
99,-1.26383900279725
99,-1.27950776248416
99,-1.29396582301215
99,-1.28126490674281
99,-1.28925749392087
99,-1.33716387322122
99,-1.2648616826988
99,-1.27676892240855
99,-1.27144632004204
99,-1.33599950025859
99,-1.38160269212852
99,-1.29797100794379
99,-1.39548440358333
99,-1.29891595491324
99,-1.31474090120974
99,-1.28562646220853
99,-1.26360819145743
99,-1.284411420555
99,-1.30604616922978
99,-1.27350771138228
99,-1.32819020915846
99,-1.29295827239483
99,-1.29147367073605
99,-1.26106617097377
99,-1.30199142873895
99,-1.27152491421024
99,-1.28134291294709
99,-1.3252095772412
99,-1.35583767015846
99,-1.31670620176365
99,-1.29097001744467
99,-1.3006163711326
99,-1.41431036292765
99,-1.38309383961077
99,-1.30864324423653
99,-1.31792376344025
99,-1.32711488903303
99,-1.27221376468069
100,-1.30449859274949
100,-1.31490016429516
100,-1.26924772191909
100,-1.28516505258864
100,-1.28892505284975
100,-1.27811281729607
100,-1.29116132705965
100,-1.29745793425796
100,-1.27094243183819
100,-1.30105999772955
100,-1.28443263182607
100,-1.31396879185257
100,-1.26584139845439
100,-1.27658676726305
100,-1.38206423566833
100,-1.28461868879188
100,-1.28282805670287
100,-1.26624353912355
100,-1.27917361386717
100,-1.34760250089871
100,-1.26685172551612
100,-1.27527682087104
100,-1.32579606892417
100,-1.31661714220726
100,-1.54446889340889
100,-1.38859268562227
100,-1.28997385291478
100,-1.30761036760291
100,-1.29479165032607
100,-1.30676547812693
100,-1.26948471786078
100,-1.27911298089803
100,-1.26181282944017
100,-1.26369839936669
100,-1.27913452907515
100,-1.31636624084466
100,-1.38150191968216
100,-1.32812866431863
100,-1.33380152898026
100,-1.26756754735101
100,-1.41158737223728
100,-1.3770334236294
100,-1.26878056138097
100,-1.34803615639753
100,-1.28157242717521
100,-1.33610503733943
100,-1.27638165030513
100,-1.32606889239109
100,-1.33484180930182
101,-1.30808290125098
101,-1.30214370250695
101,-1.2988580185339
101,-1.29312794931567
101,-1.27416853920798
101,-1.29857715688235
101,-1.28962014130515
101,-1.29713535116629
101,-1.29037900514199
101,-1.28639746689963
101,-1.2978470185315
101,-1.28342226950388
101,-1.30096767862109
101,-1.32923882677506
101,-1.29678623124608
101,-1.33784950665013
101,-1.30177599092183
101,-1.29012456192828
101,-1.28240577540881
101,-1.39203864909047
101,-1.35892394466079
101,-1.28151147562234
101,-1.29598389657935
101,-1.45288742766748
101,-1.29888204948166
101,-1.2753300658651
101,-1.3397274816614
101,-1.33423051363821
101,-1.30480979920956
101,-1.31886322829172
101,-1.31803695937445
101,-1.28851938451357
101,-1.33128384375386
101,-1.28739867083145
101,-1.27907312943508
101,-1.28762421633445
101,-1.30633009854108
101,-1.27965090551953
101,-1.36933799469312
101,-1.28541022153707
101,-1.34374375801946
101,-1.28283529266805
101,-1.28272661400522
101,-1.26538142657109
101,-1.30046669090578
101,-1.2639993131524
101,-1.29684577736141
101,-1.29207406961533
101,-1.26215817630638
102,-1.26889932758151
102,-1.27188173959052
102,-1.27380768730937
102,-1.31728610902183
102,-1.28911095047935
102,-1.35238530194848
102,-1.35874755481958
102,-1.37110383965337
102,-1.30443730615008
102,-1.29728742657282
102,-1.28081155320642
102,-1.31136540839098
102,-1.27158035315158
102,-1.26193806072685
102,-1.30438288270629
102,-1.27753981450481
102,-1.27337696019326
102,-1.28966571870166
102,-1.28238779044735
102,-1.26941274496198
102,-1.3255921766441
102,-1.33800120539577
102,-1.30025521859966
102,-1.26981160033732
102,-1.31377268145214
102,-1.42111808561289
102,-1.29927183288146
102,-1.28222768477202
102,-1.28128527792608
102,-1.32655638148671
102,-1.29247648999671
102,-1.28525476764348
102,-1.2807815434943
102,-1.30576485258616
102,-1.27848362881173
102,-1.27359753284281
102,-1.27704989296193
102,-1.3542077744462
102,-1.26652594887746
102,-1.28671304871433
102,-1.28155524137758
102,-1.27649855503505
102,-1.32623086492314
102,-1.27428973705797
102,-1.29775476700238
102,-1.28145521223063
102,-1.28401295886095
103,-1.27283899006167
103,-1.2666137980975
103,-1.30137966152089
103,-1.28850452877324
103,-1.29128386091797
103,-1.28273824423622
103,-1.3219094768749
103,-1.29056899203867
103,-1.27973183023647
103,-1.2703403809745
103,-1.30906526637917
103,-1.29748122102696
103,-1.32613501997117
103,-1.28381881951489
103,-1.29104854027886
103,-1.30090553823825
103,-1.28174926748368
103,-1.42208960960134
103,-1.3098277996274
103,-1.27264149471306
103,-1.26910391541187
103,-1.27457580547719
103,-1.27214326306155
103,-1.26282617877021
103,-1.28071932567696
103,-1.32361547949448
103,-1.33324554905072
103,-1.30529747697659
103,-1.27184566958949
103,-1.29514576987315
103,-1.28408338548208
103,-1.27288422245518
103,-1.26425809070888
103,-1.29379902768697
103,-1.26687612501577
103,-1.28399295543866
103,-1.26261469107638
103,-1.30868222073434
103,-1.27504936521486
103,-1.2967238994651
103,-1.2998535745801
103,-1.29961398503595
103,-1.26939488070399
103,-1.26637749430784
103,-1.2935396819483
103,-1.29033329539141
104,-1.30769867640308
104,-1.27555780514874
104,-1.26625950076774
104,-1.27432255901575
104,-1.28402753137356
104,-1.27503298674556
104,-1.28305755649589
104,-1.28359388009621
104,-1.31035061425192
104,-1.29041297761156
104,-1.29980076385204
104,-1.28022129003219
104,-1.2784875910758
104,-1.30466569854452
104,-1.26974985248247
104,-1.3085052221511
104,-1.26496892998209
104,-1.31834229744222
104,-1.32472335900722
104,-1.29810707778676
104,-1.29125965286366
104,-1.29773081538512
104,-1.35981982460104
104,-1.28170700785068
104,-1.33303162204774
104,-1.27285054712363
104,-1.30772588490631
104,-1.31742240012679
104,-1.27543398128066
104,-1.26828225410542
104,-1.28517688875603
104,-1.26915483681083
104,-1.27904569772229
104,-1.30186320292463
104,-1.31343622523678
104,-1.28543101621453
104,-1.26639632891852
104,-1.28025882636123
104,-1.28749650752462
104,-1.2866361663603
104,-1.27630906136801
104,-1.32240702753296
104,-1.28523095100497
104,-1.3762477816414
104,-1.27399112419575
105,-1.26674193966896
105,-1.28495607480213
105,-1.38052431054482
105,-1.28191708613294
105,-1.34878248263144
105,-1.29804807147456
105,-1.3587061209428
105,-1.26449479094182
105,-1.35684494368707
105,-1.38249632139962
105,-1.29990729145842
105,-1.35217289709158
105,-1.29159039170629
105,-1.27571517092337
105,-1.29270865206104
105,-1.27858674078054
105,-1.2650848261816
105,-1.26803836899333
105,-1.29681027069862
105,-1.44068777898962
105,-1.26592670212675
105,-1.28102468126278
105,-1.2704743488414
105,-1.33018244564172
105,-1.38932451687317
105,-1.28523013593521
105,-1.26431734929944
105,-1.2866752811896
105,-1.31549447363901
105,-1.27119674834967
105,-1.28596649073963
105,-1.32676515093231
105,-1.29309992256794
105,-1.31943577123938
105,-1.30823806493779
105,-1.26492287146639
105,-1.27988825778288
105,-1.29478870735076
105,-1.2707334382051
105,-1.28430412305399
105,-1.27981168265091
105,-1.32264773049591
105,-1.26516712431319
105,-1.29741531124807
105,-1.29026450092031
105,-1.36262016233423
106,-1.27045708751508
106,-1.31043603065352
106,-1.30201838657297
106,-1.29921160891123
106,-1.26749763095459
106,-1.34143800166422
106,-1.27852028738912
106,-1.28551929363809
106,-1.31808350306449
106,-1.28021703702176
106,-1.3315953925921
106,-1.31731063994657
106,-1.28375285992238
106,-1.27696318494462
106,-1.27109989360924
106,-1.28743508022685
106,-1.28541815299706
106,-1.30476835940969
106,-1.294514221288
106,-1.27753132418369
106,-1.27010458448259
106,-1.28430761114185
106,-1.33164884372728
106,-1.37103861175639
106,-1.29826273792574
106,-1.31925817438724
106,-1.27179061388516
106,-1.38731817088216
106,-1.35924474074355
106,-1.27625531777478
106,-1.31090994183203
106,-1.26831672598738
106,-1.29695731499141
106,-1.29002381021455
106,-1.27215358761911
106,-1.29419582958952
106,-1.29222934428119
106,-1.33859525299822
106,-1.32074775855143
106,-1.29860421430646
106,-1.29902584021322
106,-1.2901287725115
106,-1.27604899724759
106,-1.29053364379117
106,-1.29203864206578
107,-1.30447201753231
107,-1.28999503063094
107,-1.27408704534943
107,-1.28372287922323
107,-1.36241949994253
107,-1.50328362093721
107,-1.31152000697362
107,-1.36099439061593
107,-1.28584561173763
107,-1.28748165045791
107,-1.27746716953472
107,-1.32330477123948
107,-1.27267348851107
107,-1.34772060157563
107,-1.27995295796166
107,-1.30023188227322
107,-1.30340153688446
107,-1.28516536895913
107,-1.31693014307839
107,-1.30096226657057
107,-1.28772717108175
107,-1.29341663737229
107,-1.3160845279961
107,-1.29165387180933
107,-1.3339892258251
107,-1.36541218657277
107,-1.32061156506164
107,-1.2668628492812
107,-1.27611480598246
107,-1.32881114092726
107,-1.29010736377767
107,-1.30662047871855
107,-1.29092884433052
107,-1.28798037791244
107,-1.30473572150439
107,-1.27553740772124
107,-1.26607335585879
107,-1.3002771474861
107,-1.27074893789156
107,-1.32994745013587
107,-1.27010246133698
107,-1.29302743000639
107,-1.28713984068884
107,-1.29672548719649
108,-1.31050904725099
108,-1.26731596917102
108,-1.29176002749571
108,-1.30313067963909
108,-1.32384574108254
108,-1.2790852791346
108,-1.33331964074821
108,-1.26948836323673
108,-1.34230195980942
108,-1.27809619118296
108,-1.29052259216937
108,-1.27633618514391
108,-1.28152605101419
108,-1.3196406296147
108,-1.26795324922671
108,-1.28813324805403
108,-1.32139342909367
108,-1.27253659964252
108,-1.2779517128123
108,-1.27835104720022
108,-1.31557598480032
108,-1.27181714380466
108,-1.29196452820881
108,-1.27227238877271
108,-1.31863670999924
108,-1.30857868548055
108,-1.28239652977008
108,-1.31492383230048
108,-1.32142348314338
108,-1.30045049538502
108,-1.26731472685625
108,-1.36143734949916
108,-1.37236465512178
108,-1.28988422794166
108,-1.2797560006248
108,-1.36394274377174
108,-1.27499503032289
108,-1.29387164999317
108,-1.31465415758419
108,-1.2830361636454
108,-1.30288893004624
108,-1.3196961457592
108,-1.26399200582119
109,-1.28723491456131
109,-1.26986524985301
109,-1.26738222358252
109,-1.27101299294038
109,-1.30920670871327
109,-1.31251379354043
109,-1.27147605717994
109,-1.29596339281447
109,-1.31065358239821
109,-1.30302450652406
109,-1.3289611796804
109,-1.29093771883522
109,-1.30979486318067
109,-1.30972811114601
109,-1.34496094666295
109,-1.2690269551544
109,-1.29270945509267
109,-1.27665764834352
109,-1.29849653829197
109,-1.26428147076037
109,-1.27309846005096
109,-1.31032928776794
109,-1.34791954075929
109,-1.30605509774537
109,-1.28346023136794
109,-1.36575591357924
109,-1.30129084792012
109,-1.3542051734551
109,-1.45385433262618
109,-1.26691329873637
109,-1.37565917504417
109,-1.29920474642086
109,-1.30364404409909
109,-1.29483372483626
109,-1.27262169506438
109,-1.2746429889295
109,-1.31584149684248
109,-1.31056092721041
109,-1.3032626099081
109,-1.33688699758003
109,-1.27676207099295
109,-1.28921019694599
109,-1.26318433022964
109,-1.27315217847523
109,-1.27703282449631
110,-1.27930179257876
110,-1.30937286951496
110,-1.55342423383409
110,-1.27175684768976
110,-1.31106322845882
110,-1.26892864257335
110,-1.28131811500804
110,-1.31040886936888
110,-1.27721216156561
110,-1.26942946000828
110,-1.31362753530108
110,-1.37048334572187
110,-1.30380201554724
110,-1.28030006424144
110,-1.29435208188247
110,-1.29206824613427
110,-1.28480685848893
110,-1.27551783122782
110,-1.38634841978184
110,-1.28130850240781
110,-1.27701142301345
110,-1.27938269005656
110,-1.27381735162639
110,-1.34332706022996
110,-1.28392028458188
110,-1.28396506702298
110,-1.26858677220011
110,-1.28194859082752
110,-1.3729663932005
110,-1.26977315336569
110,-1.28710327725451
110,-1.28600292008235
110,-1.29271492170811
110,-1.27959257531955
110,-1.28978555113144
110,-1.27785661712009
110,-1.28838478209603
110,-1.26736333817038
110,-1.33158706618752
110,-1.2944072293171
110,-1.27452611775838
110,-1.29012441487619
110,-1.26240103026249
111,-1.28418735980063
111,-1.29496393476863
111,-1.30018820467196
111,-1.38809140423537
111,-1.39391389495987
111,-1.29206379439321
111,-1.37362275175795
111,-1.28500598712027
111,-1.27881440474023
111,-1.27534023529722
111,-1.29594737574181
111,-1.28726414233921
111,-1.30205068226869
111,-1.34176153186788
111,-1.33136883318734
111,-1.30213982288571
111,-1.26745467869975
111,-1.32168656378489
111,-1.29286257549424
111,-1.32435275372624
111,-1.29232652753245
111,-1.27003547706151
111,-1.30058367132465
111,-1.29549296249321
111,-1.28422794164323
111,-1.26417893911642
111,-1.29900316715297
111,-1.2833256048042
111,-1.28894661278995
111,-1.29328310257803
111,-1.32148999008657
111,-1.26375140245533
111,-1.28698584889962
111,-1.29115586663552
111,-1.2775838005927
111,-1.30069974562417
111,-1.283328933183
111,-1.28914466561373
111,-1.35702191527334
111,-1.26803235192192
111,-1.29784210773626
111,-1.26989504737896
111,-1.28937339892411
112,-1.29228772927325
112,-1.29461715021564
112,-1.28800078138034
112,-1.28676017687036
112,-1.28611525839113
112,-1.37268034547487
112,-1.29535188967673
112,-1.29972581246771
112,-1.27424142068371
112,-1.28693417002187
112,-1.27042633259614
112,-1.26253978055756
112,-1.27645127701984
112,-1.35111176073553
112,-1.28122070006716
112,-1.27254984610279
112,-1.29948724246541
112,-1.28481941002733
112,-1.27752570942562
112,-1.29633827567222
112,-1.28393527373047
112,-1.28540160672184
112,-1.31424778553879
112,-1.27693558022593
112,-1.27063313565236
112,-1.31778289696007
112,-1.32194278614359
112,-1.28783918000176
112,-1.38482300306074
112,-1.31582802081506
112,-1.28564390705017
112,-1.33785340091155
112,-1.29430199347507
112,-1.33155160092158
112,-1.29507241847654
112,-1.2920942079114
112,-1.31855859010263
112,-1.28025743638237
112,-1.26865001794208
112,-1.27741339031181
112,-1.27517110877868
112,-1.35470782696179
113,-1.29859405166905
113,-1.29318582872489
113,-1.27245719902333
113,-1.29904858831647
113,-1.29158759430358
113,-1.31621689163372
113,-1.30030808072801
113,-1.27091719927516
113,-1.289930621123
113,-1.26739402534168
113,-1.27492383751634
113,-1.29290744256144
113,-1.26486059617521
